seg_route_to,seg_flight,seg_cabin,pax_fcny,emd_lable,gender,cabin_c_cnt_y1,cabin_c_cnt_y2,cabin_c_cnt_y3,pref_aircraft_y1_3,pref_aircraft_y1_4,pref_aircraft_y1_5,pref_aircraft_y2_1,pref_aircraft_y2_2,pref_aircraft_y2_3,pref_aircraft_y2_4,pref_aircraft_y2_5,pref_aircraft_y3_1,pref_aircraft_y3_2,pref_aircraft_y3_3,pref_aircraft_y3_4,pref_aircraft_y3_5,seat_middle_cnt_m3,pref_city_y2_1,dist_cnt_y3,avg_dist_cnt_y2,avg_dist_cnt_y3,select_seat_cnt_y1,select_seat_cnt_y2,select_seat_cnt_y3,dist_i_cnt_y2,dist_i_cnt_y3,dist_all_cnt_y3,cabin_hi_cnt_y1,cabin_hi_cnt_y2,cabin_hi_cnt_y3,flt_delay_time_m3,flt_delay_time_m6,tkt_3y_amt,tkt_avg_amt_y3,tkt_avg_interval_y2,tkt_avg_interval_y3,pit_all_amt,pit_accu_air_amt,pit_now_cons_amt,pit_accu_amt_y3,pit_avg_amt_y2,pit_avg_amt_y3,pit_add_chnl_y2,pit_add_chnl_y3,emd_lable2
0,6,2,1434,0,2,0,3,4,0,0,0,24,18,0,0,0,21,17,0,0,0,0,46,1602,1360,1949,0,0,1,576,1035,1602,0,3,4,706,686,4810,4233,0,0,425,430,425,388,753,893,2,2,0
1,15,4,147,0,2,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,15,0,21,0,0,0,0,6,15,0,0,0,660,639,11,15,0,0,51,54,51,43,0,47,0,3,0
0,6,4,424,0,0,0,0,0,0,0,0,24,20,0,0,0,21,19,0,0,0,0,41,1330,1670,1908,0,0,0,703,830,1330,0,0,0,733,713,1960,1609,0,0,4,0,4,0,0,0,0,0,0
1,9,4,150,0,2,0,0,0,0,0,0,24,18,19,0,0,21,17,20,0,0,0,41,1409,0,0,0,0,0,702,829,1409,0,0,0,660,639,734,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,412,0,0,0,0,0,0,0,0,24,9,7,0,0,21,9,7,0,0,0,41,1324,0,0,0,0,0,700,827,1324,0,0,0,660,639,2024,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,853,0,0,0,0,0,0,0,0,0,706,686,3,2160,0,0,4,0,4,0,0,0,0,0,0
1,15,4,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,282,0,0,0,0,0,0,0,0,0,660,639,3,262,0,0,4,0,4,0,0,0,0,0,0
0,10,2,1962,1,2,0,0,0,0,0,0,24,21,14,0,0,21,20,20,14,0,0,41,2392,0,0,0,0,0,738,1617,2392,0,0,0,660,639,5099,3,18,29,4,0,4,0,0,0,0,0,0
1,8,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,2,0,0,0,0,727,0,0,0,0,0,0,479,727,0,0,0,660,639,1414,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,16
1,15,4,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,489,0,0,0,0,0,0,0,0,0,660,639,3,433,0,0,4,0,4,0,0,0,0,0,0
0,6,4,1345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,1218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,816,1,0,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,1,41,2490,1965,2260,0,0,0,883,1712,2490,0,0,0,646,626,4841,4133,0,0,4,0,4,0,0,0,0,0,0
1,8,4,1653,0,0,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,1,41,2490,1965,2260,0,0,0,883,1712,2490,0,0,0,646,626,4841,4133,0,0,4,0,4,0,0,0,0,0,0
1,9,4,157,1,0,0,0,0,0,0,0,0,0,0,0,0,21,14,10,0,0,0,0,584,0,0,0,0,0,0,380,584,0,0,0,660,639,666,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,15,2,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,165,0,2,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,961,0,1339,0,0,0,0,611,961,0,0,0,660,639,824,604,0,0,273,284,273,239,0,465,0,2,0
1,8,4,67,0,0,0,0,0,15,0,0,24,20,15,2,0,21,19,15,2,0,0,41,1474,0,0,0,0,0,698,824,1474,0,0,0,660,639,1037,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,1617,0,0,0,0,0,0,0,0,0,716,696,3,1999,0,0,4,0,4,0,0,0,0,0,16
1,8,4,119,0,2,0,0,0,0,0,0,24,22,5,3,0,21,21,20,17,5,0,41,2064,651,1044,0,1,1,433,1284,2064,0,0,0,660,639,3815,1957,0,0,329,335,329,289,503,569,2,2,0
1,8,4,289,0,2,0,0,0,0,0,0,24,22,5,3,0,21,21,20,17,5,0,41,2064,651,1044,0,1,1,433,1284,2064,0,0,0,660,639,3815,1957,0,0,329,335,329,289,503,569,2,2,0
0,6,4,768,1,1,0,0,0,17,0,0,24,25,17,0,0,21,24,18,0,0,0,41,1604,0,0,0,0,0,834,1001,1604,0,0,0,660,639,3466,3,329,471,561,552,561,522,419,480,2,2,16
0,6,4,442,0,1,0,0,0,17,0,0,24,25,17,0,0,21,24,18,0,0,0,41,1604,0,0,0,0,0,834,1001,1604,0,0,0,660,639,3466,3,329,471,561,552,561,522,419,480,2,2,0
1,8,4,138,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0,0,337,0,0,0,0,0,0,208,337,0,0,0,660,639,361,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,16
0,10,4,1072,0,0,0,0,0,24,19,5,24,6,5,26,22,21,6,5,27,21,0,41,2440,0,0,0,0,0,1231,1661,2440,0,0,0,660,639,4687,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,0,0,0,0,0,0,0,0,0,187,180,3,2276,0,0,4,0,4,0,0,0,0,0,0
1,9,2,1663,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,2283,0,0,0,0,0,0,0,4,4,640,620,3,4491,0,0,4,0,4,0,0,0,0,0,0
1,9,4,322,0,0,0,0,0,0,0,0,16,18,17,17,18,21,19,18,0,0,0,64,635,0,0,0,0,0,0,384,635,0,0,0,660,639,2140,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,299,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,20,19,19,0,0,103,0,0,0,0,0,0,65,103,0,0,0,660,639,182,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,2463,0,0,0,0,0,0,0,0,0,660,639,3,2167,0,0,4,0,4,0,0,0,0,0,0
0,10,4,843,1,0,0,0,0,0,0,0,0,0,0,0,0,21,19,11,0,0,0,0,1301,0,0,0,0,0,0,805,1301,0,0,0,660,639,4513,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,2018,0,2,2,2,2,3,0,0,24,5,3,0,0,21,5,3,2,0,0,41,1307,911,593,0,0,0,602,705,1307,4,4,4,702,682,4869,4268,99,465,901,863,901,869,774,878,2,2,0
0,10,4,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2389,0,0,0,0,0,0,0,0,0,660,639,3,3374,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1847,0,0,0,0,0,0,0,0,24,9,0,0,0,21,9,0,0,0,0,48,476,0,0,0,0,0,289,308,476,0,0,0,660,639,4149,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,175,0,1,0,0,0,5,0,0,24,10,5,0,0,21,5,14,10,0,0,41,2351,0,0,0,0,0,405,1598,2351,0,0,0,660,639,2711,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,201,0,0,0,0,0,0,0,0,0,689,670,3,2243,0,0,4,0,4,0,0,0,0,0,0
0,6,4,676,1,0,0,0,0,2,2,2,2,27,0,0,0,2,27,0,0,0,0,41,1088,678,726,0,0,0,488,554,1088,0,0,0,660,639,3075,2191,0,0,4,0,4,0,0,0,0,0,0
1,8,4,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,540,0,0,0,0,0,0,0,0,0,738,718,3,703,0,0,4,0,4,0,0,0,0,0,16
1,8,4,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,0,0,716,696,3,602,0,0,4,0,4,0,0,0,0,0,0
0,10,4,229,0,2,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,854,2091,2463,0,0,0,488,554,854,0,0,0,733,713,1114,1946,0,0,4,0,4,0,0,0,0,0,0
1,15,4,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,0,0,0,0,0,0,0,0,0,660,639,3,969,0,0,4,0,4,0,0,0,0,0,0
1,9,4,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,751,732,3,1329,0,0,4,0,4,0,0,0,0,0,0
0,6,4,219,0,1,0,0,0,0,0,0,24,20,0,0,0,21,19,0,0,0,0,41,339,0,0,0,0,0,159,152,339,0,0,0,660,639,358,3,0,0,420,425,420,119,516,582,2,2,0
1,8,4,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,402,0,1,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,867,0,0,0,0,0,0,559,867,0,0,0,660,639,1108,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,273,0,1,0,0,0,0,0,0,0,0,0,0,0,21,19,3,1,0,0,0,1129,0,0,0,0,0,0,527,1129,0,0,0,660,639,1918,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652,1892,0,0,0,0,0,0,0,0,0,215,208,3,1575,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1989,0,1,0,0,0,24,23,23,24,9,0,0,0,21,9,5,0,0,0,41,2325,0,0,0,0,0,1037,1575,2325,0,0,0,660,639,5035,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,138,1,0,0,0,0,0,0,0,24,20,4,0,0,21,19,4,0,0,0,41,729,0,0,0,0,0,344,384,729,0,0,0,660,639,596,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,212,0,1,0,0,0,0,0,0,0,0,0,0,0,21,19,11,0,0,0,0,461,0,0,0,0,0,0,291,461,0,0,0,660,639,618,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,2292,0,0,0,0,0,0,0,0,0,660,639,3,1866,0,0,4,0,4,0,0,0,0,0,0
0,6,4,402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,1872,0,0,0,0,0,0,0,0,0,190,183,3,1621,0,0,4,0,4,0,0,0,0,0,0
0,6,4,867,1,0,0,0,0,0,0,0,24,9,5,0,0,21,9,5,0,0,0,41,1073,0,0,0,0,0,569,661,1073,0,0,0,660,639,3259,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,1188,0,0,0,0,0,0,0,0,0,660,639,3,2217,0,0,4,0,4,0,0,0,0,0,0
1,8,2,658,0,0,0,0,0,0,0,0,24,5,0,0,0,21,5,0,0,0,0,41,262,0,0,0,0,0,169,164,262,0,0,0,660,639,1499,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,1717,0,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,20,228,0,0,0,0,0,159,152,228,0,0,0,660,639,4539,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,155,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,34,42,0,0,0,0,0,0,16,42,0,0,0,660,639,26,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,358,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,431,0,0,1,0,0,0,1,1,2,287,279,3,2643,0,0,4,0,4,0,0,0,0,0,0
0,10,2,1213,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628,1870,0,0,0,0,0,0,0,0,2,296,288,3,4192,0,0,4,0,4,0,0,0,0,0,0
0,6,4,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,532,0,1,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,2260,0,0,0,0,0,834,1524,2260,0,0,0,660,639,3591,3,0,0,180,191,180,145,596,697,2,2,0
0,10,4,559,0,1,0,0,0,0,0,0,24,10,17,1,0,21,10,18,1,0,0,41,1790,0,0,0,0,0,900,1100,1790,0,0,0,660,639,2493,3,332,476,14,926,14,542,455,521,2,2,0
1,9,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,460,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,4,0,0,0,0,1064,0,0,0,0,0,0,527,1064,0,0,0,660,639,2160,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,107,0,0,0,0,0,0,0,0,24,22,14,5,2,21,21,14,5,2,0,41,1846,886,972,0,0,0,883,1081,1846,0,0,0,646,626,2113,726,0,0,4,0,4,0,0,0,0,0,0
1,9,4,175,1,2,0,0,0,0,0,0,24,20,0,0,0,21,19,0,0,0,0,41,1181,1480,1681,0,0,0,613,724,1181,0,0,0,660,639,854,636,0,0,4,0,4,0,0,0,0,0,0
1,8,4,244,0,0,0,0,0,0,0,0,24,18,15,0,0,21,17,15,0,0,0,41,761,0,0,0,0,0,344,384,761,0,0,0,660,639,1157,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,2283,0,0,0,0,0,0,0,0,0,660,639,3,3835,0,0,4,0,4,0,0,0,0,0,0
0,10,2,1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,388,0,0,0,0,0,0,0,0,0,660,639,3,279,0,0,4,0,4,0,0,0,0,0,0
1,9,4,464,0,0,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,1326,0,0,0,0,0,702,829,1326,0,0,0,660,639,3033,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,2501,0,0,0,0,0,0,0,0,24,5,0,0,0,21,5,0,0,0,0,41,677,0,0,0,0,0,405,455,677,0,0,0,660,639,902,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,618,1,1,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,821,0,0,0,0,0,156,527,821,0,0,0,660,639,2718,3,0,0,4,0,4,0,0,0,0,0,16
0,6,4,377,1,1,0,0,0,7,0,0,24,10,7,0,0,21,17,10,7,0,0,41,1529,0,0,0,0,0,772,984,1529,0,0,0,660,639,1873,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,336,0,2,0,0,0,0,0,0,24,11,0,0,0,21,11,0,0,0,0,41,1283,0,0,0,0,0,675,792,1283,0,0,0,660,639,1551,3,0,0,146,153,146,109,467,535,2,2,0
0,6,4,456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398,0,0,0,0,0,0,0,0,0,660,639,3,3709,0,0,4,0,4,0,0,0,0,0,0
0,10,4,692,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,0,0,0,0,865,0,0,0,0,0,0,527,865,0,0,0,660,639,3440,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,867,0,0,0,0,0,0,0,0,0,640,620,3,529,0,0,4,0,4,0,0,0,0,0,0
1,8,4,289,0,0,0,0,0,0,0,0,24,20,0,0,0,21,19,0,0,0,0,41,1147,0,0,0,0,0,598,700,1147,0,0,0,660,639,1380,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1818,1,0,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,1415,0,0,0,0,0,0,0,8,18,715,695,3,4302,0,0,4,0,4,0,0,0,0,0,0
0,10,4,559,0,1,0,0,0,0,0,0,24,6,0,0,0,21,6,2,0,0,0,41,2178,0,0,0,0,0,653,1456,2178,0,0,0,660,639,3184,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,956,0,1,0,0,0,0,0,0,24,20,0,0,0,21,19,0,0,0,0,41,743,915,996,0,0,0,344,384,743,0,0,0,716,696,3493,2942,0,0,477,479,477,440,457,525,2,2,0
0,6,4,1047,0,2,0,0,0,24,23,23,24,8,0,0,0,21,8,0,0,0,0,46,1648,0,0,0,0,0,286,1076,1648,0,0,0,660,639,4387,3,0,0,798,1003,798,792,542,814,2,2,0
1,8,4,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,1373,0,0,0,0,0,0,0,0,0,640,620,3,508,0,0,4,0,4,0,0,0,0,0,0
0,6,4,675,0,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,854,0,0,0,0,0,488,554,854,0,0,0,660,639,2761,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,1361,0,0,0,0,0,0,0,0,0,660,639,3,1055,0,0,4,0,4,0,0,0,0,0,0
0,10,4,1458,0,0,0,0,0,24,23,23,24,4,0,0,0,21,4,0,0,0,0,41,1572,0,0,0,0,0,813,973,1572,0,0,0,660,639,4433,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,16
0,6,4,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,138,0,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,561,1965,2283,0,0,0,344,384,561,0,0,0,660,639,591,1290,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1278,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,1840,0,0,0,0,0,0,0,0,4,660,639,3,3753,0,0,4,0,4,0,0,0,0,0,0
1,15,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,2,0,0,0,0,252,0,0,0,0,0,0,88,252,0,0,0,660,639,173,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1811,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,260,0,0,0,0,0,0,0,3,3,675,656,3,4155,0,0,4,0,4,0,0,0,0,0,0
0,6,2,2042,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,260,0,0,0,0,0,0,0,3,3,675,656,3,4155,0,0,4,0,4,0,0,0,0,0,0
1,9,4,461,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,1492,0,0,0,0,0,0,0,0,2,716,696,3,4025,0,0,4,0,4,0,0,0,0,0,0
1,15,4,123,0,0,0,0,0,0,0,0,9,7,0,0,0,8,7,0,0,0,0,41,83,0,0,0,0,0,54,46,83,0,0,0,660,639,73,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,0,0,0,0,0,0,0,0,0,716,696,3,295,0,0,4,0,4,0,0,0,0,0,0
1,8,4,328,0,0,0,0,0,0,0,0,24,5,0,0,0,21,5,0,0,0,0,41,188,900,983,0,0,0,137,118,188,0,0,0,635,615,1696,2527,0,0,4,0,4,0,0,0,0,0,0
1,9,4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246,1401,0,0,0,0,0,0,0,0,0,716,696,3,3129,0,0,4,0,4,0,0,0,0,0,0
1,8,4,194,0,2,0,0,0,24,23,23,24,11,0,0,0,21,11,0,0,0,0,41,2055,1851,2144,0,0,0,1057,1371,2055,0,0,0,748,729,4109,3119,0,0,4,0,4,0,0,0,0,0,0
1,8,4,824,1,2,0,0,0,24,23,23,24,11,0,0,0,21,11,0,0,0,0,41,2055,1851,2144,0,0,0,1057,1371,2055,0,0,0,748,729,4109,3119,0,0,4,0,4,0,0,0,0,0,16
1,9,4,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,877,0,0,0,0,0,0,0,0,0,660,639,3,585,0,0,4,0,4,0,0,0,0,0,0
0,6,4,334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,1274,0,2,2,0,0,0,0,0,0,660,639,3,1941,0,0,4,0,4,0,0,0,0,0,16
0,10,4,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,2463,0,0,0,0,0,0,0,0,0,660,639,3,2218,0,0,4,0,4,0,0,0,0,0,0
1,9,4,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,1673,0,0,0,0,0,0,0,0,0,660,639,3,1921,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2058,1,2,0,0,3,0,0,0,24,27,25,25,26,21,5,0,0,0,0,41,2028,2091,2125,0,0,0,488,1319,2028,0,2,5,660,639,5097,4416,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1865,1,2,0,0,3,0,0,0,24,27,25,25,26,21,5,0,0,0,0,41,2028,2091,2125,0,0,0,488,1319,2028,0,2,5,660,639,5097,4416,0,0,4,0,4,0,0,0,0,0,0
0,10,2,1691,1,2,0,4,4,0,0,0,24,9,0,0,0,21,9,0,0,0,0,41,1395,1756,2008,0,0,0,744,879,1395,0,4,4,716,696,4434,4028,0,0,4,0,4,0,0,0,0,0,0
1,8,4,254,1,0,0,0,0,0,0,0,24,20,0,0,0,21,19,0,0,0,0,41,964,622,1344,0,0,0,172,612,964,0,0,0,660,639,1264,1089,0,0,4,0,4,0,0,0,0,0,16
0,6,4,706,0,2,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,1540,0,0,0,0,0,829,995,1540,0,0,0,660,639,2980,3,0,0,441,424,441,383,596,697,2,2,0
0,10,4,431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,854,0,1,0,0,0,1,0,0,24,2,1,0,0,21,2,1,0,0,0,41,2462,0,0,0,0,0,1068,1690,2462,0,0,0,660,639,4422,3,29,45,379,383,379,335,201,219,2,2,0
1,9,4,229,1,1,0,0,0,0,0,0,24,14,1,0,0,21,14,1,0,0,0,41,682,0,0,0,0,0,344,384,682,0,0,0,660,639,1080,3,0,0,372,376,372,327,316,363,2,2,0
1,8,2,1682,0,0,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,2247,0,0,0,0,0,883,1510,2247,0,0,0,660,639,5157,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,937,0,0,0,0,0,0,0,0,0,660,639,3,110,0,0,4,0,4,0,0,0,0,0,0
0,10,4,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,2463,0,0,0,0,0,0,0,0,0,660,639,3,4193,0,0,4,0,4,0,0,0,0,0,0
